user_id_field,instruction_group,form_submission_time,feedback_type,session_id,submission_time,trial_number,env_id,free_form_description,user_demonstrated_trajectory,chosen_trajectory_identifier,chosen_trajectory,unchosen_trajectory,off_initial_trajectory,off_interrupted_trajectory,uncorrected_trajectory,corrected_trajectory,policy_type_served,manipulation_check_errors,manipulation_check_responses
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,comparison,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:08:07,3,gen_map_1,,,B,"[[0, 11], [1, 11], [2, 11], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]]","[[0, 11], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [1, 8], [0, 8], [0, 7], [0, 6], [1, 6], [1, 5], [1, 4], [1, 3], [0, 3], [0, 2], [0, 1], [0, 0]]",,,,,,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,comparison,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:08:33,4,gen_map_113,,,A,"[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [4, 2], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]","[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 7], [1, 8], [1, 9], [1, 10], [0, 10], [0, 11]]",,,,,,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,comparison,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:09:01,5,gen_map_109,,,A,"[[5, 11], [5, 10], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [0, 9], [0, 8], [0, 7], [0, 6], [0, 5], [0, 4], [0, 3], [1, 3], [2, 3], [3, 3], [3, 2], [4, 2], [5, 2], [5, 1], [5, 0]]","[[5, 11], [5, 10], [5, 9], [4, 9], [4, 8], [4, 7], [4, 6], [4, 5], [4, 4], [3, 4], [3, 3], [3, 2], [4, 2], [5, 2], [5, 1], [5, 0]]",,,,,,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,correction,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:11:37,1,gen_map_117,,,,,,,,"[[0, 11], [0, 10], [0, 9], [1, 9], [2, 9], [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [4, 5], [4, 4], [4, 3], [5, 3], [5, 2], [5, 1], [4, 1], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]]","[[0, 11], [0, 10], [0, 9], [1, 9], [2, 9], [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4], [4, 4], [4, 3], [5, 3], [5, 2], [5, 1], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]]",slippery,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,correction,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:12:27,2,gen_map_35,,,,,,,,"[[0, 11], [1, 11], [2, 11], [3, 11], [3, 10], [3, 9], [2, 9], [2, 8], [2, 7], [2, 6], [2, 5], [1, 5], [0, 5], [0, 4], [0, 3], [0, 2], [0, 1], [0, 0]]","[[0, 11], [1, 11], [2, 11], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [4, 4], [4, 3], [3, 3], [3, 2], [3, 1], [2, 1], [2, 0], [1, 0], [0, 0]]",non_slippery,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,correction,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:13:44,3,gen_map_81,,,,,,,,"[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [1, 5], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]","[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [5, 3], [5, 4], [4, 4], [4, 5], [4, 6], [4, 7], [3, 7], [2, 7], [1, 7], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",non_slippery,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,correction,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:14:11,4,gen_map_7,,,,,,,,"[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]","[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]",slippery,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,correction,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:15:13,5,gen_map_47,,,,,,,,"[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [1, 4], [1, 5], [1, 6], [0, 6], [0, 7], [0, 8], [0, 9], [1, 9], [1, 10], [1, 11], [0, 11]]","[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [4, 7], [4, 8], [3, 8], [3, 9], [3, 10], [2, 10], [1, 10], [1, 11], [0, 11]]",non_slippery,,
DmC4WvDmqx,group_a1b1,2025-09-27 18:21:07,manipulation_check_pre,8yTRawnGC2LRCEq3AQm53EpwqlaqLavpnU04Fcmt6H8,2025-09-27 18:28:14,2,,,,,,,,,,,,"{""execution_q"": 0, ""slippery_outcome_q"": 2, ""slippery_outcome_q_2"": 0, ""what_is_task_q"": 1}","{""what_is_task_q"": ""1"", ""slippery_outcome_q"": ""3"", ""slippery_outcome_q_2"": ""1"", ""execution_q"": ""5""}"
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,off_intervention,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:18:19,1,gen_map_58,,,,,,"[[0, 0], [1, 0], [2, 0], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]","{""trajectory"": [[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]], ""obstacles"": [[2, 1]]}",,,slippery,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,off_intervention,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:18:36,2,gen_map_55,,,,,,"[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]","{""trajectory"": [[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]], ""obstacles"": []}",,,slippery,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,off_intervention,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:19:46,3,gen_map_24,,,,,,"[[0, 11], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [2, 7], [1, 7], [1, 6], [0, 6], [0, 5], [0, 4], [0, 3], [0, 2], [0, 1], [0, 0]]","{""trajectory"": [[0, 11], [1, 11], [2, 11], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [4, 3], [3, 3], [3, 2], [2, 2], [2, 1], [2, 0], [1, 0], [0, 0]], ""obstacles"": [[2, 10], [3, 1]]}",,,non_slippery,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,off_intervention,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:21:24,4,gen_map_16,,,,,,"[[0, 0], [0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]","{""trajectory"": [[0, 0], [1, 0], [1, 1], [2, 1], [2, 2], [2, 3], [3, 3], [4, 3], [5, 3], [5, 4], [5, 5], [5, 6], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]], ""obstacles"": [[0, 1], [1, 2], [1, 4], [4, 4], [5, 7]]}",,,non_slippery,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,off_intervention,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:22:17,5,gen_map_86,,,,,,"[[0, 11], [0, 10], [0, 9], [0, 8], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [5, 3], [5, 2], [5, 1], [4, 1], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]]","{""trajectory"": [[0, 11], [0, 10], [0, 9], [1, 9], [2, 9], [3, 9], [4, 9], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]], ""obstacles"": [[1, 8], [4, 8]]}",,,non_slippery,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,demonstration,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:23:30,1,gen_map_100,,"[[0, 0], [0, 1], [0, 2], [0, 3], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]",,,,,,,,,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,demonstration,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:23:45,2,gen_map_52,,"[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [4, 8], [3, 8], [3, 9], [2, 9], [2, 10], [2, 11], [1, 11], [0, 11]]",,,,,,,,,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,demonstration,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:24:42,3,gen_map_82,,"[[5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11], [0, 10], [0, 9], [0, 8], [0, 7], [0, 6], [0, 5], [1, 5], [2, 5], [2, 4], [2, 3], [2, 2], [2, 1], [3, 1], [4, 1], [5, 1], [5, 0]]",,,,,,,,,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,demonstration,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:25:01,4,gen_map_48,,"[[5, 11], [5, 10], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [0, 9], [0, 8], [0, 7], [0, 6], [0, 5], [0, 4], [0, 3], [0, 2], [0, 1], [0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]",,,,,,,,,,
RrJ3glmWTG,group_a2b2,2025-09-27 10:54:02,demonstration,L8YY7UOoZ6UftOQx3zNp9hcUa5GCqhu5vuv7SdNCS94,2025-09-27 11:25:14,5,gen_map_61,,"[[0, 0], [0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]",,,,,,,,,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,free_form_description,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:20:46,1,ffq_comparison,"{""stable_rating"": 1, ""slippery_rating"": 5}",,,,,,,,,,,
DmC4WvDmqx,group_a1b1,2025-09-27 18:21:07,free_form_description,8yTRawnGC2LRCEq3AQm53EpwqlaqLavpnU04Fcmt6H8,2025-09-27 18:22:37,1,ffq_comparison,"{""stable_rating"": 2, ""slippery_rating"": 5}",,,,,,,,,,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,manipulation_check_pre,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:23:05,1,,,,,,,,,,,,"{""execution_q"": 0, ""slippery_outcome_q"": 0, ""slippery_outcome_q_2"": 0, ""what_is_task_q"": 0}","{""slippery_outcome_q"": ""1"", ""what_is_task_q"": ""1"", ""execution_q"": ""5"", ""slippery_outcome_q_2"": ""1""}"
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,demonstration_pre,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:25:12,1,gen_map_109,,"[[5, 11], [5, 10], [5, 9], [5, 8], [4, 8], [4, 7], [4, 6], [4, 5], [4, 4], [3, 4], [3, 3], [3, 2], [4, 2], [5, 2], [5, 1], [5, 0]]",,,,,,,,,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,demonstration_pre,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:25:27,2,gen_map_47,,"[[0, 0], [0, 1], [1, 1], [2, 1], [2, 2], [2, 3], [1, 3], [1, 4], [1, 5], [1, 6], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",,,,,,,,,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,demonstration_pre,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:26:13,3,gen_map_86,,"[[0, 11], [1, 11], [1, 10], [2, 10], [2, 9], [3, 9], [4, 9], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]]",,,,,,,,,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,demonstration_pre,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:26:26,4,gen_map_55,,"[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [1, 4], [1, 5], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",,,,,,,,,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,demonstration_pre,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:26:44,5,gen_map_100,,"[[0, 0], [0, 1], [0, 2], [0, 3], [1, 3], [2, 3], [2, 4], [2, 5], [3, 5], [3, 6], [3, 7], [2, 7], [1, 7], [1, 8], [1, 9], [0, 9], [0, 10], [0, 11]]",,,,,,,,,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,manipulation_check,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:27:30,1,,,,,,,,,,,,"{""slippery_outcome_q"": 0, ""slippery_outcome_q_2"": 0}","{""slippery_outcome_q"": ""1"", ""slippery_outcome_q_2"": ""1""}"
DmC4WvDmqx,group_a1b1,2025-09-27 18:21:07,manipulation_check_pre,8yTRawnGC2LRCEq3AQm53EpwqlaqLavpnU04Fcmt6H8,2025-09-27 18:27:41,1,,,,,,,,,,,,"{""execution_q"": 0, ""slippery_outcome_q"": 1, ""slippery_outcome_q_2"": 0, ""what_is_task_q"": 1}","{""what_is_task_q"": ""5"", ""slippery_outcome_q"": ""3"", ""slippery_outcome_q_2"": ""1"", ""execution_q"": ""5""}"
dl2UQ5HSlJ,group_a1b2,2025-09-29 19:05:45,demonstration_pre,xPFkKh_e4FusUHB_2YTizfWucCeVE2aT28Q918uqoOA,2025-09-29 19:15:39,2,gen_map_1,,"[[0, 11], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [1, 3], [0, 3], [0, 2], [0, 1], [0, 0]]",,,,,,,,,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,off_intervention,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:29:50,1,gen_map_35,,,,,,"[[0, 11], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [2, 7], [2, 6], [2, 5], [1, 5], [0, 5], [0, 4], [0, 3], [0, 2], [0, 1], [0, 0]]","{""trajectory"": [[0, 11], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [2, 7], [2, 6], [2, 5], [1, 5], [0, 5], [0, 4], [0, 3], [0, 2], [0, 1], [0, 0]], ""obstacles"": []}",,,non_slippery,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,off_intervention,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:30:08,2,gen_map_61,,,,,,"[[0, 0], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [3, 5], [3, 6], [3, 7], [2, 7], [1, 7], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]","{""trajectory"": [[0, 0], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [3, 5], [3, 6], [3, 7], [2, 7], [1, 7], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]], ""obstacles"": []}",,,non_slippery,,
DmC4WvDmqx,group_a1b1,2025-09-27 18:21:07,demonstration_pre,8yTRawnGC2LRCEq3AQm53EpwqlaqLavpnU04Fcmt6H8,2025-09-27 18:30:28,1,gen_map_52,,"[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",,,,,,,,,,
DmC4WvDmqx,group_a1b1,2025-09-27 18:21:07,demonstration_pre,8yTRawnGC2LRCEq3AQm53EpwqlaqLavpnU04Fcmt6H8,2025-09-27 18:30:42,2,gen_map_24,,"[[0, 11], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [2, 7], [1, 7], [1, 6], [0, 6], [0, 5], [0, 4], [0, 3], [0, 2], [0, 1], [0, 0]]",,,,,,,,,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,off_intervention,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:30:52,3,gen_map_48,,,,,,"[[5, 11], [5, 10], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [0, 9], [0, 8], [0, 7], [0, 6], [0, 5], [0, 4], [0, 3], [0, 2], [0, 1], [0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]","{""trajectory"": [[5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [4, 4], [4, 3], [4, 2], [4, 1], [4, 0], [5, 0]], ""obstacles"": [[4, 9], [4, 10], [4, 11]]}",,,slippery,,
DmC4WvDmqx,group_a1b1,2025-09-27 18:21:07,demonstration_pre,8yTRawnGC2LRCEq3AQm53EpwqlaqLavpnU04Fcmt6H8,2025-09-27 18:31:03,3,gen_map_61,,"[[0, 0], [0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [3, 5], [3, 6], [3, 7], [2, 7], [1, 7], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",,,,,,,,,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,off_intervention,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:31:24,4,gen_map_1,,,,,,"[[0, 11], [1, 11], [2, 11], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]]","{""trajectory"": [[0, 11], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [1, 3], [0, 3], [0, 2], [0, 1], [0, 0]], ""obstacles"": [[3, 11], [3, 10]]}",,,slippery,,
DmC4WvDmqx,group_a1b1,2025-09-27 18:21:07,demonstration_pre,8yTRawnGC2LRCEq3AQm53EpwqlaqLavpnU04Fcmt6H8,2025-09-27 18:31:32,4,gen_map_86,,"[[0, 11], [1, 11], [1, 10], [2, 10], [2, 9], [3, 9], [3, 8], [4, 8], [4, 7], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]]",,,,,,,,,,
DmC4WvDmqx,group_a1b1,2025-09-27 18:21:07,demonstration_pre,8yTRawnGC2LRCEq3AQm53EpwqlaqLavpnU04Fcmt6H8,2025-09-27 18:31:51,5,gen_map_117,,"[[0, 11], [0, 10], [0, 9], [0, 8], [0, 7], [0, 6], [1, 6], [2, 6], [3, 6], [3, 5], [3, 4], [3, 3], [2, 3], [1, 3], [1, 2], [0, 2], [0, 1], [0, 0]]",,,,,,,,,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,off_intervention,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:31:58,5,gen_map_81,,,,,,"[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]","{""trajectory"": [[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [1, 5], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]], ""obstacles"": [[4, 5], [3, 4]]}",,,slippery,,
DmC4WvDmqx,group_a1b1,2025-09-27 18:21:07,manipulation_check,8yTRawnGC2LRCEq3AQm53EpwqlaqLavpnU04Fcmt6H8,2025-09-27 18:32:42,1,,,,,,,,,,,,"{""slippery_outcome_q"": 0, ""slippery_outcome_q_2"": 0}","{""slippery_outcome_q"": ""1"", ""slippery_outcome_q_2"": ""1""}"
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,comparison,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:33:24,1,gen_map_117,,,B,"[[0, 11], [0, 10], [0, 9], [0, 8], [0, 7], [0, 6], [1, 6], [2, 6], [3, 6], [3, 5], [3, 4], [3, 3], [2, 3], [1, 3], [1, 2], [0, 2], [0, 1], [0, 0]]","[[0, 11], [0, 10], [0, 9], [1, 9], [2, 9], [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [4, 5], [4, 4], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]]",,,,,,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,comparison,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:33:58,2,gen_map_7,,,A,"[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [1, 4], [1, 5], [0, 5], [0, 6], [0, 7], [1, 7], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [1, 11], [0, 11]]","[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]",,,,,,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,comparison,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:34:10,3,gen_map_24,,,B,"[[0, 11], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [2, 7], [1, 7], [0, 7], [0, 6], [0, 5], [0, 4], [0, 3], [0, 2], [0, 1], [0, 0]]","[[0, 11], [1, 11], [2, 11], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [4, 3], [3, 3], [2, 3], [2, 2], [2, 1], [2, 0], [1, 0], [0, 0]]",,,,,,,
KjKHQ0nro9,group_a1b1,2025-09-27 18:18:48,comparison,o_cueSZq8Kv4pOsw8-n-MwQGMiZhHn6WXSVefCGBCjA,2025-09-27 18:34:23,4,gen_map_16,,,B,"[[0, 0], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]","[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [3, 3], [4, 3], [5, 3], [5, 4], [5, 5], [5, 6], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]",,,,,,,
DmC4WvDmqx,group_a1b1,2025-09-27 18:21:07,correction,8yTRawnGC2LRCEq3AQm53EpwqlaqLavpnU04Fcmt6H8,2025-09-27 18:34:45,1,gen_map_1,,,,,,,,"[[0, 11], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [1, 8], [0, 8], [0, 7], [0, 6], [1, 6], [1, 5], [1, 4], [1, 3], [0, 3], [0, 2], [0, 1], [0, 0]]","[[0, 11], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [1, 3], [0, 3], [0, 2], [0, 1], [0, 0]]",non_slippery,,
